KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC
3938073,31.0243119,0.0001451,54960.84007,0.046919,0.06,69.7957,14.3388,12.512,5744,TRUE
10092506,31.0416748,0.0001451,54997.35231,-1,-1,80.982,10.2031,11.21,6526,TRUE
9772531,31.2016886,0.0001494,54985.20532,0.017182,0.01,78.8263,13.1081,15.798,3871,FALSE
8480642,31.5912217,0.0001494,54995.49993,0.017377,0.01,74.7165,17.2274,13.687,5006,FALSE
12105785,31.9530294,0.0001494,54975.70743,0.051942,0.06,81.59,17.3032,13.032,5349,TRUE
8560861,31.9732325,0.000154,54966.86773,0.08304,0.12,76.9427,12.6224,8.5,7647,TRUE
8560840,31.9738413,0.000154,54966.85455,0.07263,0.18,76.9258,12.6184,15.527,4773,FALSE
9418994,32.0038006,0.000154,54969.49416,0.027822,0.03,79.7974,9.9981,13.396,5053,FALSE
8183389,32.4403405,0.0001591,54975.25468,0.027511,0.02,78.1845,9.0431,15.854,4939,FALSE
5255552,32.4486352,0.0001642,54970.63649,0.11622,0.17,70.7101,15.9309,15.208,4775,FALSE
7887124,32.4864272,0.000154,54950.47976,1.012765,-1,75.446,13.2449,12.422,6388,FALSE
10019763,32.5046964,0.0001952,55198.36197,0.016382,0.01,79.9756,11.8387,15.134,5874,FALSE
10857589,32.5325264,0.0001591,54980.07644,0.095833,0.12,79.73,15.394,15.354,5589,FALSE
10352603,32.7789875,0.0001591,54992.97377,0.059892,0.07,80.8734,11.1161,14.52,5884,FALSE
11923819,33.1595125,0.0001591,54959.65199,0.055501,0.07,83.424,12.5331,11.562,7724,TRUE
5629353,33.325,0.0027943,55016.17297,0.057205,0.06,74.2902,9.3089,14.624,6016,FALSE
9596037,33.3556133,0.0001642,54990.75747,-1,-1,79.2847,11.5698,13.732,6341,FALSE
8773948,33.4695244,0.0001642,54987.00707,0.078757,0.11,79.2813,8.7783,13.714,5684,FALSE
3955867,33.6599615,0.0001642,54960.82576,0.352426,0.4,71.7486,10.2812,13.547,4706,FALSE
3323289,33.6932012,0.0001642,54991.86621,0.043305,0.05,68.9513,14.6804,14.898,5229,FALSE
5897826,33.8042028,0.0001642,54967.62886,0.116761,0.13,75.5977,7.5065,13.109,5661,TRUE
11442465,33.9338311,0.0001642,54985.74201,0.10341,0.12,79.2649,19.4348,15.716,4896,FALSE
7121885,33.9375425,0.0002106,55206.10661,0.044617,0.05,75.3681,11.1414,15.191,5970,FALSE
9346253,34.064578,0.0001696,54983.45102,0.072447,0.09,78.4397,12.3612,15.443,5916,FALSE
5297298,34.193606,0.0001642,54954.10216,0.042499,0.04,74.9545,7.2433,13.325,5958,TRUE
11601584,34.2066941,0.0001696,54981.80282,0.044081,0.04,80.0925,18.1317,14.122,5167,TRUE
6960487,34.5259877,0.0002188,55190.2574,0.028859,0.02,75.934,9.626,15.142,5858,FALSE
4042026,34.8200461,0.0001756,54996.01566,0.08187,0.09,70.0616,13.8458,15.187,5017,TRUE
9024857,35.0265936,0.0001756,54993.60091,0.018365,0.01,77.7957,12.4471,15.496,5109,FALSE
7219906,35.08981,0.0001756,54986.39515,0.025756,0.02,76.9003,8.6289,14.266,5380,FALSE
6611330,35.1466903,0.0002188,54864.04729,0.015831,0.02,74.9109,10.6586,15.838,5230,FALSE
8223328,35.5162792,0.0001756,54927.89345,0.016437,0.01,75.0992,15.1693,12.481,5497,FALSE
5812701,35.71,0.0001756,54997.46065,0.064677,0.08,75.4989,7.4698,11.353,6419,TRUE
7047299,35.8822441,0.0001816,55034.41437,0.024922,0.01,76.21,9.4318,14.295,5608,FALSE
6936977,36.4731222,0.0001816,54992.76589,0.018386,0.01,73.5251,14.432,14.359,5269,FALSE
3757778,36.5143967,0.0002376,55215.87992,0.045751,0.04,72.3588,8.6084,15.423,5570,FALSE
6877673,36.7588872,0.0001884,54989.09234,0.097465,0.11,76.0985,9.2422,13.676,5819,FALSE
5866104,36.976,0.0005436,55003.63537,0.034509,0.03,72.5117,13.5909,17.066,-1,FALSE
5866099,36.976706,0.0001884,54966.63221,0.034606,0.06,72.5107,13.5921,13.698,5366,FALSE
8314801,37.1832779,0.0001884,54981.96278,0.086454,0.09,78.1351,9.4239,13.84,5449,FALSE
9529856,37.4822247,0.0001884,54988.83928,0.030947,0.02,78.6579,12.5629,13.46,6176,FALSE
10799735,37.5903,0.0001952,54990.35032,0.035833,0.02,80.4285,13.6927,14.904,5883,TRUE
8738115,37.5942656,0.0002024,55039.17234,0.055584,0.06,74.9773,17.7441,15.632,5671,FALSE
8605074,37.6016224,0.0002024,54990.1216,0.060705,0.06,74.1763,19.0826,15.505,5876,FALSE
5003117,37.6090983,0.0001952,54986.09264,0.05205,0.05,71.8364,12.5231,14.026,5387,TRUE
6606934,37.8069389,0.0001952,54986.83991,0.024139,0.01,74.5354,11.5259,14.898,6122,FALSE
12306808,37.8784839,0.0001952,54971.1278,0.064281,0.08,82.6281,15.9255,13.265,5738,FALSE
11906217,37.9102159,0.0001952,54995.45758,0.019247,0.01,80.7898,17.9803,14.43,4517,FALSE
10334122,37.9528574,0.0001952,54983.55358,-1,-1,78.7548,15.3238,12.846,6116,FALSE
4932348,38.0367727,0.0001952,54991.89679,0.030032,0.02,73.4305,9.2124,15.472,5386,FALSE
7677005,38.058139,0.0001952,54975.4094,0.052908,0.05,75.0521,13.521,12.178,6683,TRUE
8009500,38.4766387,0.0002024,54983.57514,0.032318,0.02,73.5898,18.1975,14.579,5142,FALSE
11449844,38.4787644,0.0002024,54984.85215,0.0409,0.03,80.433,16.5623,13.779,5304,TRUE
5653126,38.4968823,0.0001952,54985.81615,0.067928,0.09,76.2641,5.9471,13.173,5766,TRUE
7133286,38.5106807,0.0001952,54988.49665,0.270956,0.32,76.4506,9.1857,13.035,-1,FALSE
9907505,39.2068076,0.0002106,55053.87401,0.038975,0.03,80.6992,10.0696,15.545,5666,FALSE
10909274,39.2381401,0.0002024,54981.65089,0.036752,0.03,78.6655,17.9623,12.153,6358,TRUE
2693092,39.8415237,0.0002106,54961.29894,0.055086,0.05,68.6396,14.0629,12.003,5819,TRUE
9963009,40.0696571,0.0002106,54986.01825,0.061145,0.06,80.3261,10.922,14.458,5653,FALSE
7622486,40.2465028,0.0002106,54994.30595,0.038163,0.03,76.9418,9.4777,13.092,-1,TRUE
5308778,40.5654998,0.0002376,54949.76211,0.242627,0.39,75.8381,5.8022,11.777,4812,FALSE
6864859,40.8778427,0.0002188,54955.5563,0.057525,0.06,74.9187,11.4818,11.663,-1,TRUE
12644769,41.0775867,0.0002188,54965.65763,0.039864,0.03,82.7856,17.3663,11.762,4051,TRUE
11045383,41.1667381,0.0002188,54991.93907,0.013816,0.01,82.424,10.7128,13.418,5036,FALSE
4949194,41.2632016,0.0002188,54997.89452,-1,-1,74.8446,6.6808,8.942,8444,TRUE
4569590,41.3701999,0.0002188,55039.73086,0.62461,0.48,72.9995,9.2359,12.799,4588,FALSE
8112039,41.8082351,0.0002188,55019.86444,-1,-1,-1,-1,-1,-1,TRUE
5643492,41.8654718,0.0002276,54994.17442,0.043621,0.03,75.4567,7.1787,14.528,5832,FALSE
8553907,42.0322129,0.0002276,54957.88282,0.046309,0.04,76.082,14.3201,12.694,6425,TRUE
5392897,42.3992987,0.0002837,55187.46783,0.117783,0.11,75.6881,6.1631,15.747,5901,FALSE
5796185,42.5592351,0.0002837,55207.36605,0.021253,0.01,74.0742,10.1368,15.831,5530,FALSE
12508335,42.943865,0.0002376,54988.20589,0.024795,0.01,82.7753,16.6303,14.708,5535,TRUE
12217907,43.2045856,0.0002376,54979.59731,0.09545,0.09,83.9118,12.9188,14.291,5745,FALSE
8378922,43.2633058,0.0002376,54983.37729,0.060733,0.06,78.0865,9.8069,14.977,5438,FALSE
8838070,43.3627245,0.0002376,55004.08467,-1,-1,79.3526,9.0232,13.936,6226,FALSE
6042191,43.3909231,0.0002376,54981.2744,-1,-1,73.7234,11.4067,13.158,4986,FALSE
5174677,43.542844,0.0073539,54983.42428,0.025485,0.01,71.5489,13.5687,15.223,6445,FALSE
10068919,43.5622719,0.0002376,54986.26995,0.023277,0.01,78.2672,15.4157,13.676,6153,FALSE
8700506,43.7977954,0.0002376,55005.5989,0.045563,0.04,78.3413,10.2995,13.478,6608,FALSE
5179609,43.9309664,0.0002376,54967.21778,0.088101,0.08,72.1114,12.4381,12.776,4777,FALSE
7598128,44.2581726,0.0002477,54977.23671,0.051925,0.04,74.5012,14.3761,13.204,6312,TRUE
4928119,44.6390151,0.0003133,54989.4525,0.020686,0,73.044,9.9819,15.51,5940,FALSE
6784887,44.7144484,0.0002477,54968.34109,0.036035,0.02,75.3575,10.34,14.965,5961,FALSE
7541502,44.8273231,0.0002477,54961.5823,0.042156,0.03,76.7444,9.7441,11.56,-1,TRUE
9818732,45.035591,0.0002477,54965.6327,0.058649,0.05,76.9466,17.6991,14.529,6309,FALSE
8625821,45.3961434,0.0002477,55060.7139,0.029263,0.02,77.0597,12.6479,15.024,5463,FALSE
10420279,45.43325,0.0002477,55005.94379,0.036959,0.03,81.2474,10.708,14.774,5512,FALSE
5356593,45.9778676,0.0002586,54981.66414,0.059136,0.04,72.4117,12.2775,13.725,5395,TRUE
11959569,46.1487411,0.0002586,54960.10038,0.115258,0.11,81.5212,16.6531,12.387,5175,TRUE
6699562,46.2705311,0.0002586,54960.38451,0.056654,0.04,75.2495,10.2234,13.529,6127,FALSE
11499263,46.6982167,0.0002586,55047.39577,0.02274,0.01,80.1337,17.4972,15.267,5544,FALSE
8104030,46.83994,0.0002586,54997.13785,0.025139,0.02,76.8993,11.0589,15.314,5700,FALSE
4247023,47.1906146,0.0050535,55014.59316,0.046943,0.03,70.2444,13.9419,15.624,5424,FALSE
5630212,47.5847646,0.000271,54990.55926,0.250755,0.36,74.3927,9.1624,10.214,-1,FALSE
12167361,47.9309496,0.000271,55012.09564,0.017867,0,83.5615,13.2215,10.376,8017,TRUE
9164836,48.1188189,0.000271,55003.83878,0.033262,0.01,78.9418,10.789,14.474,5758,TRUE
8610483,48.7993681,0.0002837,54993.19548,0.052435,0.05,75.0121,17.1216,15.05,5924,FALSE
8506766,48.9374112,0.0002837,55071.64714,0.044682,0.03,78.1119,10.17,13.96,6772,TRUE
5035972,49.2668273,0.0002837,54974.92027,0.035768,0.02,74.8719,6.8341,14.385,5716,FALSE
8435232,49.5682817,0.0002837,55010.00526,0.523741,0.41,77.2133,11.645,13.534,-1,FALSE
4164393,49.6127564,0.0002837,55048.61044,0.04564,0.02,72.3325,9.4541,15.217,5996,FALSE
9535080,49.6452963,0.0002837,54986.02779,-1,-1,79.2968,11.3255,12.385,6021,FALSE
9408183,49.683544,0.0002837,54979.69588,-1,-1,78.581,12.347,13.179,4896,FALSE
2442084,49.7885977,0.0002837,55008.19209,0.045072,0.03,70.2828,10.2333,15.591,4005,FALSE
9714123,50.3554612,0.0002985,55020.26606,0.038413,0.02,79.0094,12.5927,15.724,5657,FALSE
9172506,50.4403135,0.0002837,54982.90731,0.080403,0.06,79.6721,9.3839,12.009,5987,FALSE
10462826,50.4670319,0.0002985,54965.00867,0.055867,0.03,78.7057,16.0309,14.884,5850,FALSE
5960989,50.7215338,0.0002985,54983.68651,-1,-1,73.7882,11.1794,12.51,6074,FALSE
8686150,51.4258897,0.0002985,55006.53601,0.126713,0.09,76.5987,13.643,15.631,5953,FALSE
7906882,52.513565,0.0003133,55004.67627,0.025185,0.01,77.5967,9.1568,13.579,5360,TRUE
3441784,52.5687259,0.0003133,54965.40354,0.042882,0.03,70.9148,10.7309,9.729,-1,TRUE
7115291,52.8027756,0.0003133,55053.07229,0.034831,0.02,74.6838,12.4762,15.193,5609,FALSE
2708614,52.8858904,0.0050535,55032.89302,0.050855,0.03,70.1781,10.8504,15.694,6252,FALSE
4639868,53.1009652,0.0003133,54968.97034,0.015588,0,70.6701,14.1353,12.907,5170,FALSE
5700330,53.2204141,0.0003133,54971.57901,0.129982,0.09,72.815,12.3076,13.613,5605,FALSE
12208887,53.5018008,0.0003296,54965.17164,0.030614,0.01,82.5993,15.5054,15.929,5283,FALSE
8459354,53.5573181,0.0007653,54963.39982,-1,-1,79.5654,7.3225,11.142,7433,TRUE
8129189,53.6470815,0.0003133,54985.9714,0.122454,0.09,79.3368,6.8264,12.479,5080,FALSE
10920813,53.7409031,0.0003133,55018.44942,1.338123,0.18,80.345,14.145,13.756,-1,FALSE
9489947,54.0613148,0.0003296,55068.84869,0.027949,0.01,80.8188,8.3865,15.231,5570,FALSE
2309719,54.3563603,0.0003133,54997.06928,0.041307,0.02,70.7885,8.9146,12.899,5786,TRUE
3851949,54.7711078,0.0003296,54976.74786,0.284137,0.25,71.6064,10.234,13.939,4981,FALSE
7743464,55.249014,0.0003296,55053.22709,0.031781,0.01,74.5898,14.7228,14.925,5809,FALSE
4150390,55.2514777,0.0004153,55087.98186,0.037902,0.02,71.1759,11.9422,15.807,5560,FALSE
3966912,55.6636799,0.0003296,54963.07405,0.014244,0.02,72.72,8.3194,15.593,5397,FALSE
11071278,55.885225,0.0003296,54992.11051,-1,-1,78.6293,19.017,11.369,-1,FALSE
10798605,56.0481655,0.0003296,54992.16659,0.025264,0.01,80.2621,13.9494,14.967,5057,FALSE
10751515,56.4064912,0.0004415,55060.00137,0.08756,0.07,82.0602,10.2748,15.681,4838,FALSE
6947666,56.6902641,0.0050535,55014.44217,0.062451,0.02,74.6885,12.0653,15.585,5777,FALSE
3102000,57.0600095,0.0003488,54997.25562,0.054576,0.03,69.4513,13.1697,15.936,5718,FALSE
10345862,58.2882244,0.0003488,54968.8755,0.137235,0.09,80.1483,12.5284,14.231,5250,FALSE
5992270,58.4306798,0.0003682,55001.39118,0.093069,0.04,76.5053,6.1619,14.782,4222,FALSE
11519134,58.5849864,0.0003488,54973.79911,0.022862,0.01,82.8626,11.8232,13.061,6130,FALSE
7620844,58.6215704,0.0003682,55011.56679,0.052104,0.03,76.8189,9.7555,15.161,5056,FALSE
4659476,58.9963737,0.0003682,54993.47936,-1,-1,72.7881,9.7796,13.216,6129,FALSE
6960913,59.88,0.0003682,54984.13267,0.041026,0.03,76.0096,9.5817,14.995,4050,TRUE
11457726,60,0.0003682,55035.46074,3.43634,0.47,-1,-1,-1,-1,FALSE
7799540,60,0.0003682,54983.03029,-1,-1,72.7054,19.4391,12.393,5177,FALSE
11966557,60.2976111,0.0073539,55055.15161,0.083862,0.06,82.6048,14.2648,15.68,5724,FALSE
6370558,60.3165845,0.0003682,55015.36389,-1,-1,74.8227,10.1731,12.278,-1,FALSE
5384713,60.3268036,0.0003682,54978.05903,0.011837,0,75.0963,7.2633,13.693,3690,FALSE
4375101,61.2596016,0.0003896,54973.69776,0.073799,0.05,72.9033,8.9322,15.518,5661,FALSE
4075064,61.4228063,0.0003896,54994.23852,0.022716,0,73.2618,7.6142,14.951,4734,FALSE
8892720,61.4911433,0.0005436,55242.59747,0.065375,0.03,78.1363,11.4504,15.523,5588,FALSE
10798838,62.1276652,0.0003896,55005.0656,0.033147,0.01,80.2567,13.8762,14.822,5160,FALSE
5733154,62.5199034,0.0003896,54980.0844,-1,-1,75.8861,6.6821,12.671,6839,FALSE
5036966,62.735,0.0050535,5487.317881,0.064571,0.04,74.9402,6.7132,14.27,5963,FALSE
6048024,62.816,0.0003896,54984.46446,0.016713,0,74.3582,10.2146,12.849,6162,FALSE
8430105,63.3271056,0.0003896,54976.63555,0.387733,0.23,76.5884,12.9153,10.42,4965,FALSE
6607610,63.518026,0.0004153,54995.18307,0.130017,0.08,74.5688,11.3728,14.985,4856,FALSE
4736208,63.6818908,0.0004153,55000.55301,0.07493,0.08,71.2901,12.972,14.995,5778,FALSE
7918217,63.9297986,0.0003896,55123.74348,-1,-1,78.6444,7.449,10.88,-1,FALSE
11924426,64.7131612,0.0004153,55004.36698,0.033805,0.01,83.4926,12.3954,13.882,5924,FALSE
11615481,65.4320106,0.0073539,55054.33044,0.057866,0.05,82.2239,13.5332,15.54,6000,FALSE
11249624,65.5837209,0.0004153,55081.23198,0.030568,0.01,81.6242,13.1104,15.743,5344,FALSE
7024530,66.153,0.0011813,55008.70692,0.051816,0.02,73.9371,13.8206,15.52,5814,FALSE
7132542,66.3609874,0.0004415,55001.37941,0.118877,0.08,76.3464,9.2749,15.327,5389,FALSE
8845026,66.467539,0.0004415,54993.47518,0.163808,0.09,80.0549,7.826,13.483,-1,TRUE
7897952,66.9916393,0.0004415,54982.83089,-1,-1,76.6894,10.8441,12.085,-1,FALSE
3247294,67.4188276,0.0004415,54966.43345,0.046596,0.02,72.0429,8.2253,13.924,5811,FALSE
11875511,67.4515439,0.0004415,55067.962,0.022153,0.01,83.5144,12.0691,13.342,4611,FALSE
9032900,67.5242226,0.0004415,54985.47156,0.841239,0.22,78.6976,10.7615,13.675,6156,TRUE
10015516,67.6920522,0.0004415,55005.38143,0.417298,0.25,79.4773,12.7951,10.7,5157,TRUE
9717958,67.9953543,0.0004415,54980.1899,-1,-1,79.4895,11.694,14.213,6083,FALSE
4912589,68.3766074,0.0004415,54965.14149,0.018804,0.01,71.3744,13.1925,12.869,-1,FALSE
8509781,70.3358806,0.000471,54961.61059,0.029638,0.01,78.3932,9.5996,11.701,5801,TRUE
7847927,70.3762675,0.000471,54984.22759,0.040604,0.01,78.3234,7.6553,15.108,5308,FALSE
10006096,70.5162258,0.000471,54975.85666,0.024672,0,78.2601,15.2378,15.284,5318,FALSE
6947164,70.5828508,0.000471,55023.49902,0.054666,0.02,74.6814,12.1841,14.624,5743,FALSE
5563300,71.054766,0.000471,54967.73329,0.016693,0,75.8924,6.3728,14.71,5090,FALSE
9837544,71.6619292,0.0006381,55220.89227,0.037956,0.02,79.5256,12.0437,15.167,4886,FALSE
9588822,71.7601905,0.000471,55146.5745,0.235964,0.14,78.3558,13.2883,12.045,5326,FALSE
8386982,72.2595896,0.000471,54980.27626,-1,-1,78.7618,8.4728,9.768,7999,TRUE
10033279,72.4913913,0.000471,54972.77557,0.020335,0.02,81.3549,9.3127,13.05,5521,FALSE
3867593,73.3320217,0.000471,55042.96481,0.063167,0.02,72.9793,7.6119,13.559,7037,FALSE
9634821,73.7579004,0.0006935,55016.72825,0.023862,0,76.2811,18.291,15.213,4836,TRUE
4661634,73.8941769,0.0005066,54992.8997,0.061314,0.02,72.9958,9.3909,15.329,5298,FALSE
11558882,73.9210064,0.0005066,54987.66151,0.044135,0.01,81.3886,14.9516,15.401,6066,FALSE
5535280,74.9853012,0.0005066,54979.13817,0.038689,0.01,73.4042,10.7414,14.851,5730,FALSE
6525209,75.1317103,0.0005066,55017.89933,0.136416,0.08,74.5986,11.0173,14.658,5207,FALSE
6307062,75.3790073,0.0005066,55075.48463,0.044625,0.01,76.1172,7.668,14.863,5141,TRUE
6063448,76.0176958,0.0005066,54972.94518,0.08585,0.03,75.7609,7.6579,13.755,6416,FALSE
4055092,76.4531535,0.0005066,54966.98287,0.034549,0.01,71.5189,10.992,15.312,4707,FALSE
8733497,76.8198978,0.0005436,55021.1248,0.030652,0.01,74.3453,19.3688,14.063,5462,FALSE
11853130,76.8793921,0.0005436,54979.8813,0.015826,0,80.2155,19.1199,15.949,3808,FALSE
1995732,77.3627213,0.0005436,55049.45585,0.074804,0.03,68.2678,13.6349,15.673,5163,FALSE
9955262,77.4799256,0.0005436,54987.70758,0.088549,0.04,79.3622,12.6876,10.143,6478,TRUE
5199426,78.6043624,0.0005436,54976.99429,0.029702,0,74.061,8.6507,14.08,5669,FALSE
12109267,79.332118,0.0005436,54977.05073,0.107337,0.27,82.0806,16.1084,13.815,6149,FALSE
5790807,79.9962462,0.0005436,54960.12899,-1,-1,73.5392,11.2938,9.954,6349,TRUE
8144355,80.5141039,0.0006381,55039.42987,-1,-1,73.3847,19.1413,13.677,4880,FALSE
9640921,80.7061705,0.0005436,54972.4362,0.045035,0.02,77.2355,15.9623,15.395,5841,FALSE
10743597,81.1946238,0.0005905,54936.09449,0.029846,0,81.3715,11.5356,15.488,5394,TRUE
3240159,82.1376549,0.0005905,55029.12141,0.038712,0,71.3948,9.418,12.261,6128,FALSE
10153011,83.0975982,0.0005905,54995.94531,0.057871,0.02,80.4635,11.2877,15.678,5144,FALSE
6690171,85.0624146,0.0007653,55237.40721,0.030455,0,74.401,11.9941,15.954,5034,FALSE
8560285,85.340879,0.0007653,55304.56976,0.06803,0.02,76.8778,12.779,15.252,5745,FALSE
10666242,87.2394801,0.0006381,54986.39234,0.027977,0,79.9624,14.0536,14.288,5538,TRUE
8164262,87.45717,0.0006381,54969.41153,-1,-1,76.0381,12.9074,13.36,7487,FALSE
2576692,87.8785329,0.0006381,55027.10669,0.076217,0.04,70.5049,9.916,12.744,5573,FALSE
12643582,88.2954,0.001923,55044.4954,0.025882,0,82.572,17.7897,16.442,5630,FALSE
8552719,88.4074658,0.0006381,55009.27024,0.106505,0.04,75.9237,14.6473,12.16,5114,FALSE
12164634,89.3312169,0.0006381,54975.31591,0.081138,0.02,83.2106,13.954,13.68,6596,FALSE
8803882,89.6302162,0.0006381,55093.21566,-1,-1,75.2029,17.5627,12.998,5018,TRUE
5877364,89.6485376,0.0006381,54996.42854,-1,-1,73.7631,11.0765,8.88,-1,TRUE
8257407,89.6981577,0.0006381,55009.3051,0.034165,0,78.8444,8.0517,13.624,5964,FALSE
9783760,89.7395596,0.0006381,55038.27025,0.020462,0,80.1828,10.5385,14.294,5572,FALSE
9528430,90.082517,0.0006381,55006.98719,0.156285,0.06,78.438,12.92,12.963,6307,TRUE
11342573,91.0560352,0.0006935,55037.8456,0.041262,0,79.8923,17.2244,15.959,5844,FALSE
7866921,91.499889,0.0006935,55107.26921,0.1219,0.05,72.5152,20.4005,14.801,5019,FALSE
9758089,92.729051,0.0006935,55010.46023,0.049608,0.02,76.7758,17.7978,14.897,4449,TRUE
4150611,94.1982,0.0006935,55029.33389,0.328165,0.1,71.1671,11.8901,7.899,6623,TRUE
5006817,94.8119689,0.0015784,55019.02102,-1,-1,72.2189,11.7743,10.866,4935,FALSE
11147814,95.178299,0.0006935,55057.59623,0.022614,0,82.0006,11.8945,14.401,4351,FALSE
8414914,100.3025,0.0022831,55009.77184,0.060687,0.02,74.4988,17.5136,17.908,5798,FALSE
10677186,100.401305,0.0009445,55249.88511,0.070499,0.01,81.2111,11.573,15.017,5649,FALSE
9948002,101.2632974,0.0007653,55047.12464,0.108489,0.04,78.4891,14.6438,14.319,6069,FALSE
9904059,102.9663705,0.0007653,54991.05815,0.081258,0.04,80.3789,10.6782,13.608,4940,FALSE
2444348,103.2069891,0.0007653,54992.47412,-1,-1,70.4143,9.8482,10.316,4546,FALSE
6678383,103.5123573,0.0007653,55259.38354,0.062247,0.02,73.1856,14.5682,12.596,5853,TRUE
4473933,103.5926245,0.0007653,54964.20759,0.708447,0.25,72.9859,8.9674,12.03,-1,TRUE
4247991,104.35,0.0008402,55023.10402,0.025301,0,70.3975,13.6755,12.57,5338,TRUE
9886255,105.9609415,0.0008402,55015.0488,0.058843,0.01,78.1773,14.9257,15.795,5137,FALSE
8044608,106.1759375,0.0008402,55067.64022,0.063221,0.01,77.7758,9.2024,13.742,5788,FALSE
7377422,107.6228469,0.0008402,54986.64443,0.389498,0.16,76.6557,9.4029,13.562,4488,FALSE
3970117,110.2951221,0.0008402,55068.75024,0.108397,0.03,73.0515,7.8602,15.258,5551,FALSE
6603043,110.3242861,0.0008402,55030.32654,0.108273,0.03,74.1415,12.343,11.375,9034,TRUE
11392618,110.93,0.0008402,55007.21864,0.04398,0.03,79.5998,18.3477,12.037,5520,FALSE
8491745,111.3199285,0.0008402,55059.64759,0.170204,0.06,76.3254,13.6198,12.439,4839,FALSE
11671429,112.4637124,0.0008402,55030.55681,0.185407,0.07,82.9675,12.3074,10.967,7363,TRUE
3428468,114.9086796,0.0009445,55032.44995,0.047005,0,69.5359,13.7438,15.927,4279,FALSE
3442054,117.681382,0.0009445,54980.20623,0.094879,0.02,70.9693,10.6924,12.112,6206,FALSE
6665223,119.412025,0.0009445,54946.21815,0.061312,0.01,71.4545,18.5849,14.427,4906,TRUE
3644542,119.6797949,0.0009445,55009.10559,0.202592,0.06,71.2009,10.6728,8.351,8075,TRUE
4043443,119.8402401,0.0009445,54994.86954,0.02306,0.01,70.3166,13.5035,14.945,4330,FALSE
3345675,120.0040103,0.0009445,55083.14672,0.022688,0,71.2745,9.7205,15.635,4105,FALSE
10001167,120.3909714,0.0009445,54957.58652,0.824451,0.27,77.5679,16.8421,10.05,4683,FALSE
5264304,120.58,0.0011813,55322.39465,0.050475,0.01,71.8206,13.281,15.777,5094,FALSE
9163796,121.0068441,0.0009445,55026.98838,-1,-1,78.7404,10.9814,9.598,5135,FALSE
7830637,121.5991805,0.0009445,55044.49781,0.083398,0.01,76.6969,10.566,14.6,5789,FALSE
7768447,122.5,0.0009445,55085.77769,0.464845,0.15,77.3814,9.1806,11.898,4694,FALSE
10656508,124.0358316,0.0010505,54969.01482,0.045427,0,78.8393,16.5969,14.989,6072,TRUE
9028474,124.9365792,0.0010505,55010.67252,0.046925,0,78.2364,11.6562,12.338,5653,FALSE
6504954,130.3545945,0.0011813,55107.42519,0.053864,0,72.3506,16.0266,15.254,5700,TRUE
6933781,130.4195627,0.0010505,55062.7578,0.025824,0,73.1814,15.2969,11.241,5502,TRUE
10464666,131.734237,0.0010505,55027.54857,0.033727,0,78.932,15.4972,13.395,4899,FALSE
5456023,131.978307,0.0010505,55012.58733,0.041639,0,73.9317,9.569,14.313,4655,FALSE
10614012,132.167312,0.0010505,54982.32848,0.919725,-1,81.4017,11.1364,9.715,4859,FALSE
3757590,135.5860698,0.0011813,55010.92782,0.034019,0,72.3753,8.6634,13.674,5827,FALSE
11044668,139.45,0.0011813,54955.00106,-1,-1,82.3358,10.866,12.346,4959,FALSE
7813039,141.7337805,0.0011813,55000.34456,0.012882,0,74.706,14.5455,13.891,5726,FALSE
10292238,143.1192631,0.0011813,55099.35818,0.098477,0.02,81.3032,10.1995,14.996,5512,FALSE
5983532,147.2884485,0.0013735,55232.09221,0.048826,0.01,75.7956,7.3549,15.05,4298,FALSE
11566064,152.1,0.0013735,55009.55548,0.057572,0.04,82.386,12.9181,13.374,6679,TRUE
4824268,152.1514239,0.0013735,55048.01517,0.164361,0.03,71.3544,13.2153,14.61,5945,FALSE
